a market hypothesize the credit,create_association
construct a collar,add_class
add an kite,add_class
advice contains an numeric age,add_attribute
the tent exceed an list,create_association
make an tray,add_class
shelf is support,create_inheritance
table is furniture,create_inheritance
add a binary name to bubble,add_attribute
gear is composed of tooth,create_composition
hand has finger,create_composition
the wrench consider an detail,create_association
add a class shelf,add_class
potato make up potato,create_composition
foot is in homo,create_composition
a distance interrupt the trip,create_association
transportation system is composed of way,create_composition
creator has the binary age,add_attribute
create a street,add_class
Turkey constitutes Asia Minor,create_composition
north has the numeric count,add_attribute
construct an crush,add_class
mass can be body,create_inheritance
joint can be a elbow,create_inheritance
sea bless silk,create_association
caul is part of placenta,create_composition
mouth constitutes mouth,create_composition
rational motive can be reason,create_inheritance
zodiac is composed of sign of the zodiac,create_composition
add thought,add_class
bird has bird,create_composition
ship has stern,create_composition
create an learning,add_class
arch is identified by a value,add_attribute
head is structure,create_inheritance
add achieve,add_class
an comparison estimate a ants,create_association
an spoon inform an parcel,create_association
inlet are part of lake,create_composition
symbol can be a mark,create_inheritance
make canvas,add_class
domestic cat can be a kitty,create_inheritance
silk charge pocket,create_association
a distance find bushes,create_association
fix is difficulty,create_inheritance
an lip adapt a ornament,create_association
theater contains circle,create_composition
theologian can be a Doctor of the Church,create_inheritance
construct a class the donkey,add_class
man is identified by a numeric count,add_attribute
rotter is a unpleasant person,create_inheritance
string is in stringed instrument,create_composition
a crib intend a steel,create_association
appreciation can be sense,create_inheritance
construct temper,add_class
add an structure,add_class
mom has an numeric name,add_attribute
run is a damage,create_inheritance
direction is path,create_inheritance
add an boolean value to rabbit,add_attribute
time period can be week,create_inheritance
the waves include the comparison,create_association
war is identified by the count,add_attribute
gate constitutes air terminal,create_composition
war is identified by the text count,add_attribute
construct the jewel,add_class
bowling equipment contains bowling alley,create_composition
foot is composed of toe,create_composition
child is a person,create_inheritance
building can be a school,create_inheritance
dance step are part of step dancing,create_composition
add whistle,add_class
byte is composed of bit,create_composition
curve is a line,create_inheritance
create the flower,add_class
football play can be a run,create_inheritance
door are part of doorway,create_composition
doll is characterized by the state,add_attribute
increase is a process,create_inheritance
the waves hypothesize the wind,create_association
an silk embarrass the eye,create_association
make parent,add_class
make the arch,add_class
the sleet motivate an tent,create_association
advice has an text count,add_attribute
make crate,add_class
exhalation can be wind,create_inheritance
floor constitutes cave,create_composition
an tent revise an meal,create_association
add a sand,add_class
space make up musical notation,create_composition
foot are part of invertebrate,create_composition
add a binary number to hobbies,add_attribute
library is characterized by a id,add_attribute
make the earthquake,add_class
comparison graduate an wrist,create_association
make an cat,add_class
location can be a north,create_inheritance
construct the root,add_class
boot is footwear,create_inheritance
construct an kittens,add_class
stop sublet an detail,create_association
man contains a number,add_attribute
floor make up building,create_composition
office is in office building,create_composition
make the jelly,add_class
wind is characterized by an boolean id,add_attribute
add an button,add_class
column consists of capital,create_composition
Caterpillar is a tracked vehicle,create_inheritance
happening can be error,create_inheritance
an sea hypothesize stranger,create_association
bread is characterized by the numeric number,add_attribute
a iron adopt ants,create_association
day make up day,create_composition
the distance find credit,create_association
make bomb,add_class
goal make up plan of action,create_composition
feather consists of quill,create_composition
space is part of form,create_composition
make the wall,add_class
sense contains a numeric number,add_attribute
payment is characterized by an number,add_attribute
crate is characterized by a binary value,add_attribute
add a ring,add_class
chairs is characterized by a state,add_attribute
layer are part of laminate,create_composition
the sea wake an market,create_association
circle are part of theater,create_composition
bobby pin is hairpin,create_inheritance
public speaking can be a recitation,create_inheritance
an wind scold the wealth,create_association
make an record,add_class
bit is in key,create_composition
a waves grind the underwear,create_association
device can be toy,create_inheritance
create bubble,add_class
add the text value to yarn,add_attribute
pin are part of cylinder lock,create_composition
make an silk,add_class
create fork,add_class
proceeding can be hearing,create_inheritance
create an baby,add_class
self contains the boolean count,add_attribute
add an town,add_class
work can be a action,create_inheritance
an iron last parcel,create_association
track constitutes railroad track,create_composition
key has bit,create_composition
construct horse,add_class
nut and bolt is composed of nut,create_composition
bed is in press,create_composition
toilet can be a head,create_inheritance
firecracker is a firework,create_inheritance
construct an digestion,add_class
sweater contains an boolean age,add_attribute
stone is a coldness,create_inheritance
hour has the numeric age,add_attribute
add the boolean name to ship,add_attribute
ear is sense organ,create_inheritance
wing are part of division,create_composition
bread is identified by a name,add_attribute
add bulb,add_class
nail has an text age,add_attribute
meal grind an credit,create_association
add a text age to moon,add_attribute
cylinder lock contains pin,create_composition
a ticket revise an detail,create_association
a rake interrupt a town,create_association
chicken are part of chicken,create_composition
payment has an state,add_attribute
gigolo can be a lounge lizard,create_inheritance
mass is collection,create_inheritance
construct the trick,add_class
add a numeric name to drink,add_attribute
key is in basketball court,create_composition
canopy can be umbrella,create_inheritance
pedestrian can be hiker,create_inheritance
an library scold the hospital,create_association
nail is characterized by the text value,add_attribute
add the text name to hobbies,add_attribute
create the hat,add_class
the sea design hospital,create_association
business activity can be a business,create_inheritance
add an numeric name to war,add_attribute
set can be union,create_inheritance
park has a id,add_attribute
add the sleet,add_class
an waves provide a tent,create_association
the ants hop rail,create_association
siphonophore can be Portuguese man-of-war,create_inheritance
payment is characterized by a binary state,add_attribute
an ornament seal steel,create_association
sleet tease a steel,create_association
number can be a base,create_inheritance
create the talk,add_class
mark is a indication,create_inheritance
iron whip the arch,create_association
system is characterized by the boolean age,add_attribute
leg is composed of foot,create_composition
level is a indicator,create_inheritance
an stop last the trip,create_association
rejoinder can be a sass,create_inheritance
add an id to wind,add_attribute
add the burst,add_class
sweater contains the boolean count,add_attribute
create board,add_class
an bushes learn an apparel,create_association
add a minute,add_class
a plantation confuse an rake,create_association
make an railway,add_class
make a debt,add_class
action is a work,create_inheritance
a wind do an arch,create_association
create mouth,add_class
arch is characterized by a count,add_attribute
a queen study an town,create_association
make reward,add_class
add behavior,add_class
twist is rotation,create_inheritance
add a screw,add_class
music is characterized by a binary id,add_attribute
the distance hop the attack,create_association
make a swim,add_class
action is group action,create_inheritance
attack wander the library,create_association
create the plantation,add_class
moon is characterized by an numeric id,add_attribute
make a yarn,add_class
construct the pets,add_class
advice is characterized by a numeric age,add_attribute
political unit can be a state,create_inheritance
create an rub,add_class
binding constitutes book,create_composition
make a process,add_class
create an pickle,add_class
money are part of money supply,create_composition
an meal include an iron,create_association
hour constitutes day,create_composition
make a brush,add_class
dance step constitutes step dancing,create_composition
make crown,add_class
battery is composed of artillery,create_composition
an sea include an market,create_association
make an grain,add_class
stringed instrument is composed of bridge,create_composition
middle are part of torso,create_composition
cattle contains an number,add_attribute
banana is part of dwarf banana,create_composition
section can be a brass section,create_inheritance
wind learn the visitor,create_association
plate are part of tube,create_composition
clitoris make up vulva,create_composition
music is characterized by a numeric id,add_attribute
ship is characterized by the text id,add_attribute
a bushes boil an plantation,create_association
word is computer memory unit,create_inheritance
potato is vine,create_inheritance
the iron intend a apparel,create_association
branch can be a branchlet,create_inheritance
quince graduate the town,create_association
stream can be river,create_inheritance
a sea find the ants,create_association
bolt contains head,create_composition
north is characterized by the binary value,add_attribute
plant part can be a cap,create_inheritance
land make up Earth,create_composition
north is identified by an numeric count,add_attribute
bed is in bedroom,create_composition
make the taste,add_class
add an text id to glove,add_attribute
add the binary age to doll,add_attribute
circle is a rotating mechanism,create_inheritance
the amount dislike the bee,create_association
add the crate,add_class
creator is characterized by the boolean value,add_attribute
belief has a binary id,add_attribute
hoop is band,create_inheritance
quarter is in upper,create_composition
plant consists of hood,create_composition
stage are part of theater,create_composition
bread contains the binary value,add_attribute
add the dime,add_class
vest contains the boolean number,add_attribute
create a fuel,add_class
policy is contract,create_inheritance
construct the idea,add_class
team has the boolean age,add_attribute
roof is a covering,create_inheritance
floor constitutes hallway,create_composition
eye hop a stop,create_association
vegetation can be a brush,create_inheritance
wealth bless the waves,create_association
construct the wish,add_class
lamp contains an numeric age,add_attribute
stranger hypothesize a queen,create_association
the spoon whip sea,create_association
create a hot,add_class
extent can be limit,create_inheritance
life is composed of birth,create_composition
glove contains a numeric age,add_attribute
bed is a surface,create_inheritance
carpenter is a woodworker,create_inheritance
berry has berry,create_composition
sign of the zodiac make up zodiac,create_composition
man contains an numeric age,add_attribute
a attack embarrass the vest,create_association
utterance can be a cry,create_inheritance
make the list,add_class
harbor contains an id,add_attribute
the apparel camp a amount,create_association
road has bend,create_composition
construct attack,add_class
land make up Earth,create_composition
bread contains the value,add_attribute
add an park,add_class
rate is a proportion,create_inheritance
sock has a binary count,add_attribute
add an attention,add_class
construct position,add_class
land constitutes Earth,create_composition
add an blood,add_class
creator has a binary count,add_attribute
iron wend an apparel,create_association
system is identified by an boolean state,add_attribute
controversy can be a fight,create_inheritance
ornament insure wind,create_association
target is reference point,create_inheritance
toe is part of golf-club head,create_composition
mark contains a numeric value,add_attribute
make bulb,add_class
create sleep,add_class
hoof contains toe,create_composition
Florida is composed of key,create_composition
condition is part of agreement,create_composition
drink contains the numeric id,add_attribute
Snake constitutes Idaho,create_composition
map is identified by a text age,add_attribute
hallway has floor,create_composition
hour is characterized by an text count,add_attribute
construct a shock,add_class
gown has train,create_composition
redneck is rustic,create_inheritance
make an toothpaste,add_class
hammock is a bed,create_inheritance
celery is in celery,create_composition
collection can be mass,create_inheritance
construct the trail,add_class
library has an age,add_attribute
audience can be house,create_inheritance
tooth is part of comb,create_composition
ring is sound,create_inheritance
library consider an attack,create_association
capital make up column,create_composition
create the blood,add_class
make a voice,add_class
writing style can be prose,create_inheritance
a comparison load rail,create_association
bath constitutes homer,create_composition
wrist include the ants,create_association
a trip rank a underwear,create_association
add the text state to friend,add_attribute
graph is composed of curve,create_composition
door is part of doorway,create_composition
region can be domain,create_inheritance
add a machine,add_class
make the disgust,add_class
transportation system consists of bridge,create_composition
quarter constitutes hundredweight,create_composition
an stranger dislike a detail,create_association
create an drop,add_class
head make up coin,create_composition
bridle is composed of bit,create_composition
score can be match,create_inheritance
lamp is identified by the boolean state,add_attribute
act is characterized by the boolean value,add_attribute
war contains an text id,add_attribute
drink is characterized by an state,add_attribute
cash can be change,create_inheritance
torso is a body part,create_inheritance
foot is part of yard,create_composition
fender is in car,create_composition
visitor study an lead,create_association
position is a point,create_inheritance
make market,add_class
British Isles consists of Man,create_composition
point of view can be a slant,create_inheritance
rail camp an arch,create_association
a ornament learn the silk,create_association
self is characterized by a boolean id,add_attribute
a wrench destroy the pocket,create_association
act is a performance,create_inheritance
an ornament design a tray,create_association
add an lake,add_class
detail wake the comparison,create_association
park is identified by an binary age,add_attribute
make the minute,add_class
create pancake,add_class
elevator is in building,create_composition
make the tomatoes,add_class
bath are part of homer,create_composition
object can be a snake,create_inheritance
chicken consists of chicken,create_composition
conclusion is part of address,create_composition
construct governor,add_class
bowling alley constitutes bowling equipment,create_composition
face constitutes playing card,create_composition
construct a record,add_class
yarn is characterized by an text state,add_attribute
moon is characterized by an text value,add_attribute
vest is characterized by a text state,add_attribute
power is characterized by the text value,add_attribute
channel is a transmission,create_inheritance
decade contains year,create_composition
create an rabbit,add_class
create the story,add_class
obverse can be a head,create_inheritance
create an class,add_class
make the guitar,add_class
construct thought,add_class
the wrench wend a parcel,create_association
market inform tent,create_association
plate is a sheet,create_inheritance
diapsid can be snake,create_inheritance
a market whip an spoon,create_association
north contains a numeric value,add_attribute
construct the road,add_class
cattle is characterized by a binary value,add_attribute
degree consists of minute,create_composition
add the instrument,add_class
run is score,create_inheritance
add the glue,add_class
create giants,add_class
cloth covering can be leg,create_inheritance
an lip hypothesize spoon,create_association
add a drain,add_class
arch is characterized by the value,add_attribute
system is characterized by the number,add_attribute
social control can be a management,create_inheritance
add a frogs,add_class
make the airplane,add_class
mouth is composed of dentition,create_composition
sock has a binary age,add_attribute
add chicken,add_class
testis is in male genitalia,create_composition
a ornament revise an iron,create_association
the stop hop eye,create_association
the apparel camp an parcel,create_association
bird constitutes bird,create_composition
the lip include an comparison,create_association
create the sack,add_class
medulla oblongata is a neural structure,create_inheritance
the visitor confuse a stop,create_association
add a battle,add_class
add the numeric name to steel,add_attribute
add an spiders,add_class
add a sleep,add_class
branch has an numeric name,add_attribute
clock time can be hour,create_inheritance
design is creating by mental acts,create_inheritance
hair is part of mammal,create_composition
competitiveness is a aggressiveness,create_inheritance
battery consists of artillery,create_composition
doll has a binary age,add_attribute
an bushes graduate a library,create_association
tramp is identified by an binary count,add_attribute
an queen destroy the ticket,create_association
curve can be a bend,create_inheritance
body part can be a abdomen,create_inheritance
mouth has dentition,create_composition
the bee dislike the comparison,create_association
arch is identified by a age,add_attribute
a sleet tame the arch,create_association
space can be seat,create_inheritance
the pocket find wind,create_association
sweater is characterized by the count,add_attribute
an spoon pat the bee,create_association
bedclothes can be a quilt,create_inheritance
subfigure can be branch,create_inheritance
the bushes grind trip,create_association
Idaho has Snake,create_composition
health is wellbeing,create_inheritance
add an text id to north,add_attribute
self is characterized by the numeric state,add_attribute
create a deer,add_class
bird contains feather,create_composition
gelatin is dainty,create_inheritance
letter is owner,create_inheritance
basin is vessel,create_inheritance
wind design steel,create_association
airplane is composed of wing,create_composition
friend is identified by a numeric number,add_attribute
branch is division,create_inheritance
a iron camp a crib,create_association
account is composed of balance,create_composition
bathtub make up bathroom,create_composition
add the board,add_class
beginning can be emergence,create_inheritance
construct the rate,add_class
pain is characterized by an text value,add_attribute
picture is a situation,create_inheritance
plan of action has goal,create_composition
a visitor design trip,create_association
ship has an binary value,add_attribute
bannister is composed of railing,create_composition
comparison design the rake,create_association
library study wrench,create_association
Earth consists of land,create_composition
fodder can be eatage,create_inheritance
speech act can be a offer,create_inheritance
advice is identified by an boolean name,add_attribute
hour is characterized by a numeric number,add_attribute
create an collar,add_class
condition is in experiment,create_composition
an arch interrupt ants,create_association
an eye provide a sleet,create_association
sock has the boolean value,add_attribute
pleasure is activity,create_inheritance
racetrack is composed of stretch,create_composition
floor is gathering,create_inheritance
adjudicator can be judge,create_inheritance
create an behavior,add_class
mother is a abbess,create_inheritance
create an ball,add_class
correspondence has letter,create_composition
distance wander vest,create_association
chairs is characterized by a text id,add_attribute
triteness can be a camp,create_inheritance
an pocket tease a arch,create_association
friend is characterized by the id,add_attribute
sweater is identified by a text count,add_attribute
horizontal surface is a surface,create_inheritance
a eye do wealth,create_association
act is characterized by an state,add_attribute
star can be a giant star,create_inheritance
war contains a numeric name,add_attribute
hobbies is identified by the numeric age,add_attribute
end can be a death,create_inheritance
respiratory disease has cough,create_composition
doll is identified by the binary count,add_attribute
system is characterized by an boolean id,add_attribute
construct an protest,add_class
add the pocket,add_class
galley is in ship,create_composition
spinal column are part of axial skeleton,create_composition
reproduction contains parturition,create_composition
paste is adhesive material,create_inheritance
subheading can be a title,create_inheritance
add the name to payment,add_attribute
an iron separate an iron,create_association
construct a light,add_class
add a binary id to hobbies,add_attribute
faucet is identified by the binary count,add_attribute
an queen adopt an stranger,create_association
battlefront make up battlefield,create_composition
nail is identified by the text state,add_attribute
library has an value,add_attribute
mark has a name,add_attribute
self is characterized by an text id,add_attribute
car seat contains back,create_composition
emotion can be hate,create_inheritance
money can be boodle,create_inheritance
waves motivate an library,create_association
an bee scold eye,create_association
quality can be a power,create_inheritance
ally is a associate,create_inheritance
stage constitutes theater,create_composition
yoke is in garment,create_composition
containerful can be a tank,create_inheritance
arch has the boolean age,add_attribute
respiratory disease contains cough,create_composition
drain is depletion,create_inheritance
add the gun,add_class
war is characterized by an numeric count,add_attribute
make an uncle,add_class
add the banana,add_class
make a popcorn,add_class
level constitutes carpenters level,create_composition
add the text age to park,add_attribute
group action can be military action,create_inheritance
rat are part of hairdo,create_composition
train is a piece of cloth,create_inheritance
a ants embarrass the sleet,create_association
addition is indefinite quantity,create_inheritance
wrench motivate an crib,create_association
add a class a trains,add_class
drink is identified by an binary value,add_attribute
an wrist intend list,create_association
a quince inform wealth,create_association
add the property,add_class
cartilaginous structure can be a auricle,create_inheritance
arch is characterized by the binary state,add_attribute
create decision,add_class
level are part of carpenters level,create_composition
market estimate the wrist,create_association
the sea camp the meal,create_association
war is characterized by the count,add_attribute
a iron provide wrench,create_association
goal is in plan of action,create_composition
ship is identified by a binary id,add_attribute
sweater has the boolean name,add_attribute
the bee hypothesize a credit,create_association
stamp is class,create_inheritance
mark contains a numeric state,add_attribute
create taste,add_class
man is a male,create_inheritance
create an watch,add_class
elevator constitutes building,create_composition
an silk pat the wrist,create_association
field glass is refracting telescope,create_inheritance
cherry make up cherry,create_composition
battery is composed of stamp,create_composition
the ticket wend a lead,create_association
a visitor estimate the rake,create_association
sheep is a bovid,create_inheritance
create an order,add_class
an plantation adapt a comparison,create_association
footwear can be shoe,create_inheritance
doll is identified by the binary name,add_attribute
bread contains the boolean name,add_attribute
basis is part,create_inheritance
construct a brother,add_class
hour is identified by the numeric number,add_attribute
death is killing,create_inheritance
linear unit can be foot,create_inheritance
road is a way,create_inheritance
the wind provide an pocket,create_association
chicken is a domestic fowl,create_inheritance
mom is identified by an boolean value,add_attribute
cough make up respiratory disease,create_composition
friend contains an numeric id,add_attribute
zodiac contains sign of the zodiac,create_composition
boy is Black man,create_inheritance
achiever is a person,create_inheritance
looking glass is a mirror,create_inheritance
self is characterized by an text name,add_attribute
man contains a numeric age,add_attribute
chicken is composed of chicken,create_composition
spoon whip the steel,create_association
bit make up key,create_composition
a stranger forego a arch,create_association
bit is part of drill,create_composition
construct an crib,add_class
construct an jam,add_class
cattle is identified by an value,add_attribute
rat constitutes hairdo,create_composition
man contains an state,add_attribute
advice is characterized by the boolean count,add_attribute
the wind do a comparison,create_association
gastropod can be a snail,create_inheritance
add the text id to hour,add_attribute
action is a plot,create_inheritance
gathering can be a table,create_inheritance
add a park,add_class
distribution make up marketing,create_composition
lathe is composed of carriage,create_composition
wrist is part of arm,create_composition
lamp contains an binary number,add_attribute
construct man,add_class
hymenopterous insect can be bee,create_inheritance
add the text state to faucet,add_attribute
oxtant contains degree,create_composition
steel motivate stranger,create_association
a visitor do a arch,create_association
informer can be supergrass,create_inheritance
construct airport,add_class
the grip whip the trip,create_association
construct heart,add_class
arch is composed of keystone,create_composition
construct coal,add_class
estrus is physical condition,create_inheritance
create a father,add_class
sense is identified by an numeric name,add_attribute
a stranger wake an grip,create_association
a queen consider an attack,create_association
construct the bikes,add_class
location can be base,create_inheritance
belief has a binary count,add_attribute
the town confuse the waves,create_association
doorway consists of door,create_composition
a attack camp an lip,create_association
yarn is identified by a numeric id,add_attribute
music contains an age,add_attribute
action is drive,create_inheritance
cord can be string,create_inheritance
ship consists of stern,create_composition
eye hop an sleet,create_association
throat is passage,create_inheritance
rail intend the market,create_association
create milk,add_class
commercial document can be a ticket,create_inheritance
an meal design the queen,create_association
day contains day,create_composition
cloth covering can be knee,create_inheritance
an steel last the market,create_association
marker can be a spot,create_inheritance
an eye pat queen,create_association
a bee adopt quince,create_association
construct downtown,add_class
make an society,add_class
exchange contains floor,create_composition
timepiece can be a clock,create_inheritance
yarn has an text state,add_attribute
add the text name to belief,add_attribute
sound can be a drum,create_inheritance
harbor is characterized by a text state,add_attribute
creator is identified by the numeric id,add_attribute
cellar is storage space,create_inheritance
construct the attention,add_class
stranger include a hospital,create_association
gate is in air terminal,create_composition
add a text name to sense,add_attribute
railing is in bannister,create_composition
make transport,add_class
a plantation intend the distance,create_association
a list estimate an hospital,create_association
tail can be brush,create_inheritance
a lip embarrass an stranger,create_association
drink can be a milkshake,create_inheritance
create the quicksand,add_class
gown is composed of train,create_composition
cattle contains a numeric value,add_attribute
toe is part of footwear,create_composition
public square is part of city,create_composition
the rail dislike an attack,create_association
key make up basketball court,create_composition
congressman is a legislator,create_inheritance
team is identified by the binary value,add_attribute
silk sublet a quince,create_association
an stranger load an list,create_association
supergrass is informer,create_inheritance
railroad track are part of line,create_composition
side can be a beam,create_inheritance
war is characterized by a binary value,add_attribute
apparel do an ants,create_association
add an boolean age to vest,add_attribute
create the achieve,add_class
an ornament graduate a wrench,create_association
flower is in angiosperm,create_composition
a vest intend the spoon,create_association
engine contains gearing,create_composition
nail contains a numeric name,add_attribute
add an binary id to sock,add_attribute
an attack forego a wrench,create_association
an stranger wander an visitor,create_association
carriage contains an id,add_attribute
ovum can be egg,create_inheritance
create a committee,add_class
add an drain,add_class
perception can be a touch,create_inheritance
quill constitutes hedgehog,create_composition
way is a share,create_inheritance
make look,add_class
make the temper,add_class
add an count to vest,add_attribute
artifact can be weight,create_inheritance
head are part of skeletal muscle,create_composition
cherry are part of cherry,create_composition
stop adapt a rake,create_association
make the box,add_class
an ants dislike an amount,create_association
a arch tease an iron,create_association
silk sublet a distance,create_association
sailing vessel is composed of sail,create_composition
library is identified by a binary number,add_attribute
an wrench confuse the sea,create_association
a trip exceed an bee,create_association
add a text id to mark,add_attribute
an tent boil a ticket,create_association
library hop vest,create_association
person can be acquaintance,create_inheritance
whole contains part,create_composition
add an behavior,add_class
brother is a member,create_inheritance
transportation system contains airfield,create_composition
the stranger dislike an spoon,create_association
gearing is a wheelwork,create_inheritance
biological group can be division,create_inheritance
a crib vanish an tray,create_association
a wind destroy rail,create_association
war contains an numeric name,add_attribute
nail has an numeric id,add_attribute
construct suggestion,add_class
moon contains an boolean state,add_attribute
create an direction,add_class
mammal genus can be a Pan,create_inheritance
mark is identified by the boolean id,add_attribute
sign is part of sign language,create_composition
caption is exception,create_inheritance
a comparison bless an detail,create_association
belief has an binary count,add_attribute
trouser contains leg,create_composition
an spoon interrupt a steel,create_association
add an text state to side,add_attribute
a rake bless an lead,create_association
floor constitutes building,create_composition
sound can be drum,create_inheritance
construct invention,add_class
amount inform the ticket,create_association
part is part of whole,create_composition
library is characterized by the boolean count,add_attribute
quince consists of quince,create_composition
molding make up picture frame,create_composition
body substance can be liquid body substance,create_inheritance
a meal wonder spoon,create_association
add the fifth,add_class
artifact can be plaything,create_inheritance
construct an mice,add_class
add an text id to wind,add_attribute
sense is awareness,create_inheritance
cracker is bread,create_inheritance
domestic fowl can be chicken,create_inheritance
auricle is part of external ear,create_composition
structure contains foundation,create_composition
make an wall,add_class
